config_id,top1_accuracy_mean,top1_accuracy_std,ece_15bins_percent_mean,ece_15bins_percent_std,mce_15bins_percent_mean,mce_15bins_percent_std,mean_ucb_score_mean,mean_ucb_score_std,mean_mutual_info_mean,mean_mutual_info_std,auroc_combined_mean,auroc_combined_std
ucdpa,69.19762105263159,9.185371085728153,3.4835974044940534,1.4602179474995751,7.515342270305209,2.400487276862309,0.5709191721844243,0.10321431927544335,0.694315581271554,0.21883457023563513,0.8521512460519903,0.008896062525370767
ucdpa_noscalenorm,69.13407594936709,9.48615591779525,3.4502513285806184,0.6900476287680788,6.700224591688792,1.3544916729900247,0.5086221888954002,0.11398034863141655,1.0401244324718408,0.2753764313725918,0.8526360367569127,0.010399450996927717
